PERIODO;FACULTAD;CARRERA;ESTUDIANTE;COD_MATERIA;MATERIA;COD_GRUPO;GRUPO/PARALELO;ESTADO;PROMEDIO;ASISTENCIA;NO. VEZ;NIVEL
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 54;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;1,52;50;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 58;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,16;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 50;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,59;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 47;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,79;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 49;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,16;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 45;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,61;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 46;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,30;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 40;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,23;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 44;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,46;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 38;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;6,18;66;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 43;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,32;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 35;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,78;92;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 42;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,42;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 41;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,05;92;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 34;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;2,99;58;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 22;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,52;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 31;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;0,00;0;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 20;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;0,00;0;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 18;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,66;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 29;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,33;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 12;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,49;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 27;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,55;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 39;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,51;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 14;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;0,00;0;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 16;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;0,00;0;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 17;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,99;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 36;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,57;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 25;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,87;92;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 37;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,64;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 33;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,49;84;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 24;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,87;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 23;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,87;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 7;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,61;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 21;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,30;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 32;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,16;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 30;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,22;92;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 15;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,25;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 13;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,84;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 6;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,98;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 11;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,77;92;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 10;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,43;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 8;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,13;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 9;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;0,00;0;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 4;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,55;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 5;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,98;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 19;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,50;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 1;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;0,00;0;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 79;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;0,00;0;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 3;318050;DEMOCRACIA, CIUDADANÍA Y GLOBALIZACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,64;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 3;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,38;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 5;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;5,28;96;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 8;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,14;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 24;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,03;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 26;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;3,82;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 1;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;0,00;0;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 80;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,21;96;2;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 81;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;7,17;96;3;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 4;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,06;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 28;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;5,96;96;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 9;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;0,00;0;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 10;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,26;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 11;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;7,82;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 13;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,00;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 82;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;5,74;100;2;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 6;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,03;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 15;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,24;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 19;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,61;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 7;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;5,58;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 21;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,40;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 23;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,53;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 83;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;7,01;100;3;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 25;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,41;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 36;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;6,24;96;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 17;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;9,05;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 14;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;0,00;0;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 16;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,00;96;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 39;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;4,86;80;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 37;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,13;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 12;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,01;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 27;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,25;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 18;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;8,38;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 29;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;7,39;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 30;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;9,02;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 20;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;0,00;0;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 31;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;REPROBADA;0,00;0;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 22;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,61;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 32;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,00;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 33;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;7,01;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 34;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;0,00;0;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 41;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;8,09;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 35;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;APROBADA;7,27;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 43;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,00;100;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 38;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180011;CDDEIA-ELNO-1-11   VAN20;REPROBADA;2,99;92;1;1
2024 - 2025 CII;CIENCIAS MATEMATICAS Y FISICAS;CIENCIA DE DATOS E INTELIGENCIA ARTIFICIAL;Estudiante 44;318040;FUNDAMENTOS DE PROGRAMACIÓN;3180001;CDDEIA-ELMA-1-1   VAN20;APROBADA;7,40;100;1;1
